t,original_y,smoothed_y
2.999,3.53319,3.64024
3,3.91032,3.65173
3.001,3.45458,3.64334
3.002,3.81406,3.6506
3.003,3.23348,3.63286
3.004,3.62635,3.63258
3.005,3.58859,3.63071
3.006,3.33334,3.61806
3.007,3.19578,3.60009
3.008,3.40909,3.59197
3.009,3.30185,3.57962
3.01,3.23725,3.56506
3.011,3.14923,3.54737
3.012,3.58891,3.54914
3.013,3.52995,3.54832
3.014,3.28107,3.53695
3.015,3.61772,3.54039
3.016,3.69674,3.54704
3.017,3.29667,3.53639
3.018,3.72311,3.54433
3.019,3.66425,3.54943
3.02,3.49993,3.54733
3.021,3.40534,3.54129
3.022,3.37257,3.53411
3.023,3.85128,3.5476
3.024,3.40036,3.54134
3.025,3.16054,3.52514
3.026,3.47665,3.52307
3.027,3.34641,3.51556
3.028,3.51191,3.5154
3.029,3.9798,3.53516
3.03,3.32834,3.52636
3.031,3.23773,3.51408
3.032,3.06903,3.49515
3.033,4.23047,3.52643
3.034,3.37803,3.52012
3.035,3.79324,3.53174
3.036,3.30828,3.52223
3.037,3.145,3.50618
3.038,3.47646,3.50492
3.039,3.13997,3.48939
3.04,3.52041,3.49071
3.041,3.95839,3.51061
3.042,3.53459,3.51163
3.043,3.69562,3.51946
3.044,3.51886,3.51943
3.045,3.58015,3.52201
3.046,3.12709,3.50521
3.047,3.21895,3.49303
3.048,3.35198,3.48703
3.049,3.75363,3.49837
3.05,3.64183,3.50448
3.051,3.17642,3.49052
3.052,3.14568,3.47585
3.053,3.43239,3.474
3.054,3.2018,3.46242
3.055,3.32491,3.45657
3.056,3.47044,3.45716
3.057,2.97723,3.43674
3.058,3.44411,3.43706
3.059,3.12864,3.42394
3.06,3.49457,3.42694
3.061,2.86149,3.40288
3.062,3.31942,3.39933
3.063,3.10919,3.38699
3.064,3.24309,3.38087
3.065,3.34081,3.37916
3.066,3.53138,3.38564
3.067,3.27909,3.38111
3.068,3.31113,3.37813
3.069,2.90314,3.35792
3.07,3.02231,3.34364
3.071,3.00732,3.32934
3.072,3.34296,3.32991
3.073,3.18701,3.32384
3.074,3.0247,3.31111
3.075,2.78984,3.28893
3.076,2.9799,3.27579
3.077,3.18421,3.27189
3.078,2.98508,3.25969
3.079,3.40946,3.26606
3.08,3.1391,3.26066
3.081,3.18495,3.25744
3.082,3.1592,3.25326
3.083,3.57342,3.26688
3.084,3.2598,3.26658
3.085,3.10774,3.25982
3.086,3.34615,3.26349
3.087,3.10162,3.25661
3.088,3.22111,3.2551
3.089,2.83858,3.23738
3.09,3.73944,3.25874
3.091,3.31801,3.26126
3.092,3.07002,3.25312
3.093,2.55569,3.22345
3.094,3.05993,3.21649
3.095,2.93925,3.2047
3.096,3.10871,3.20062
3.097,3.42573,3.21019
3.098,2.6292,3.18547
3.099,2.99713,3.17746
3.1,3.0538,3.1722
3.101,2.802,3.15645
3.102,3.13248,3.15543
3.103,2.81094,3.14078
3.104,3.35327,3.14982
3.105,2.99315,3.14315
3.106,2.93059,3.13411
3.107,2.78224,3.11914
3.108,3.08938,3.11787
3.109,3.20079,3.1214
3.11,3.62812,3.14296
3.111,2.8061,3.12863
3.112,2.94352,3.12075
3.113,2.61079,3.09906
3.114,3.15052,3.10125
3.115,2.93962,3.09437
3.116,3.59917,3.11585
3.117,3.33392,3.12512
3.118,2.97996,3.11895
3.119,3.22468,3.12345
3.12,2.93159,3.11528
3.121,3.14365,3.11649
3.122,3.26684,3.12289
3.123,3.06715,3.12052
3.124,3.08169,3.11886
3.125,3.38842,3.13033
3.126,3.07066,3.12779
3.127,3.26347,3.13356
3.128,3.22978,3.13766
3.129,2.9272,3.1287
3.13,3.09018,3.12707
3.131,2.63465,3.10612
3.132,3.09504,3.10565
3.133,2.93388,3.09834
3.134,2.87082,3.08866
3.135,2.50342,3.06376
3.136,2.88872,3.05631
3.137,2.88208,3.0489
3.138,2.76806,3.03695
3.139,2.74284,3.02444
3.14,3.0253,3.02448
3.141,2.62069,3.0073
3.142,3.1661,3.01405
3.143,3.1784,3.02105
3.144,2.72785,3.00857
3.145,3.22419,3.01775
3.146,2.90197,3.01282
3.147,2.73088,3.00083
3.148,2.90355,2.99669
3.149,2.58126,2.97901
3.15,2.96808,2.97855
3.151,2.97222,2.97828
3.152,2.54571,2.95988
3.153,3.01015,2.96202
3.154,2.91918,2.96019
3.155,3.21263,2.97093
3.156,2.70111,2.95945
3.157,3.3224,2.97489
3.158,3.0041,2.97614
3.159,2.62011,2.96099
3.16,2.87864,2.95749
3.161,2.54383,2.93989
3.162,2.55516,2.92352
3.163,3.02321,2.92776
3.164,2.84799,2.92437
3.165,2.94003,2.92503
3.166,2.57189,2.91001
3.167,2.79116,2.90495
3.168,3.03759,2.9106
3.169,2.89914,2.91011
3.17,2.8387,2.90707
3.171,2.97385,2.90991
3.172,2.72102,2.90188
3.173,2.83153,2.89888
3.174,2.85053,2.89683
3.175,2.40964,2.8761
3.176,3.03772,2.88298
3.177,2.93958,2.88538
3.178,2.43962,2.86642
3.179,2.6037,2.85524
3.18,3.34885,2.87624
3.181,2.98772,2.88099
3.182,3.09586,2.89013
3.183,2.75165,2.88424
3.184,3.05379,2.89145
3.185,2.73579,2.88483
3.186,3.1033,2.89412
3.187,2.76797,2.88875
3.188,3.09444,2.8975
3.189,2.87901,2.89672
3.19,3.05152,2.9033
3.191,2.44647,2.88387
3.192,2.6018,2.87187
3.193,3.18573,2.88522
3.194,2.96307,2.88853
3.195,2.57521,2.8752
3.196,2.78665,2.87144
3.197,2.88861,2.87217
3.198,2.69986,2.86484
3.199,2.98006,2.86974
3.2,2.84555,2.86871
3.201,2.77437,2.8647
3.202,2.53311,2.85059
3.203,2.69683,2.84405
3.204,2.18662,2.81608
3.205,2.48932,2.80218
3.206,2.45682,2.78748
3.207,2.59685,2.77937
3.208,2.8342,2.78171
3.209,2.44805,2.76751
3.21,2.49502,2.75592
3.211,2.71892,2.75435
3.212,2.64935,2.74988
3.213,2.7655,2.75054
3.214,3.13131,2.76674
3.215,2.61284,2.76019
3.216,2.47877,2.74822
3.217,2.72513,2.74724
3.218,3.02009,2.75885
3.219,2.92056,2.76573
3.22,2.55537,2.75678
3.221,1.72409,2.71284
3.222,2.48811,2.70328
3.223,2.64384,2.70075
3.224,2.29442,2.68347
3.225,2.59888,2.67987
3.226,2.79719,2.68486
3.227,2.72951,2.68676
3.228,2.34024,2.67202
3.229,2.58413,2.66828
3.23,2.42421,2.6579
3.231,2.39865,2.64687
3.232,2.66877,2.6478
3.233,2.60719,2.64607
3.234,2.71881,2.64916
3.235,2.77773,2.65463
3.236,2.35846,2.64203
3.237,2.59827,2.64017
3.238,2.45464,2.63228
3.239,2.34926,2.62024
3.24,2.4355,2.61238
3.241,2.65307,2.61411
3.242,2.38642,2.60442
3.243,2.52804,2.60117
3.244,2.30758,2.58868
3.245,2.47333,2.58378
3.246,2.93291,2.59863
3.247,2.28926,2.58547
3.248,2.46411,2.5803
3.249,2.74454,2.58729
3.25,2.55321,2.58584
3.251,2.43611,2.57947
3.252,2.39142,2.57147
3.253,2.77205,2.58
3.254,2.80783,2.5897
3.255,2.06846,2.56752
3.256,2.55565,2.56702
3.257,2.69277,2.57237
3.258,2.59099,2.57316
3.259,2.52674,2.57118
3.26,2.82574,2.58201
3.261,2.31689,2.57074
3.262,2.80772,2.58082
3.263,2.54481,2.57929
3.264,2.78202,2.58791
3.265,2.24983,2.57353
3.266,3.23967,2.60187
3.267,2.81891,2.6111
3.268,2.67861,2.61397
3.269,2.64401,2.61525
3.27,2.60306,2.61473
3.271,2.54692,2.61185
3.272,2.34992,2.6007
3.273,2.27188,2.58671
3.274,2.46082,2.58136
3.275,2.25895,2.56764
3.276,2.80123,2.57758
3.277,2.21226,2.56204
3.278,2.89137,2.57605
3.279,2.31964,2.56514
3.28,2.63038,2.56792
3.281,2.5517,2.56723
3.282,2.77217,2.57595
3.283,2.63255,2.57835
3.284,2.50478,2.57522
3.285,1.79158,2.54188
3.286,2.68614,2.54802
3.287,2.48143,2.54519
3.288,2.51521,2.54391
3.289,2.52608,2.54315
3.29,2.46357,2.53977
3.291,2.09429,2.52082
3.292,3.05177,2.54341
3.293,2.08113,2.52374
3.294,2.23092,2.51128
3.295,2.85774,2.52602
3.296,2.58546,2.52855
3.297,2.07159,2.50911
3.298,2.40388,2.50463
3.299,2.80934,2.51759
3.3,2.49361,2.51657
3.301,2.6437,2.52198
3.302,2.37475,2.51572
3.303,2.27783,2.5056
3.304,2.30594,2.4971
3.305,2.30592,2.48897
3.306,2.44823,2.48724
3.307,1.63286,2.45089
3.308,2.36798,2.44736
3.309,2.6858,2.45751
3.31,2.0904,2.44189
3.311,1.86145,2.41719
3.312,2.24309,2.40979
3.313,2.43134,2.4107
3.314,2.39547,2.41006
3.315,2.38735,2.40909
3.316,2.37941,2.40783
3.317,2.38846,2.407
3.318,2.46901,2.40964
3.319,2.49149,2.41312
3.32,2.2797,2.40745
3.321,1.97701,2.38914
3.322,2.52264,2.39481
3.323,2.28398,2.3901
3.324,2.89695,2.41166
3.325,1.69224,2.38106
3.326,2.28163,2.37683
3.327,2.24449,2.3712
3.328,2.40419,2.3726
3.329,2.74623,2.3885
3.33,2.38892,2.38851
3.331,2.05879,2.37449
3.332,2.11858,2.3636
3.333,2.28096,2.36008
3.334,2.17131,2.35205
3.335,2.01991,2.33792
3.336,2.10434,2.32798
3.337,2.3657,2.32959
3.338,2.21655,2.32478
3.339,2.15883,2.31772
3.34,2.48224,2.32472
3.341,2.22952,2.32067
3.342,2.35345,2.32206
3.343,2.26248,2.31953
3.344,2.2671,2.3173
3.345,2.56866,2.32799
3.346,1.97237,2.31286
3.347,2.13918,2.30547
3.348,2.53805,2.31537
3.349,2.20096,2.3105
3.35,1.84785,2.29082
3.351,2.48792,2.2992
3.352,2.28311,2.29852
3.353,2.19409,2.29408
3.354,1.64281,2.26637
3.355,2.22595,2.26465
3.356,2.23212,2.26327
3.357,2.16133,2.25893
3.358,2.32083,2.26156
3.359,2.19535,2.25875
3.36,1.95925,2.246
3.361,1.90689,2.23158
3.362,2.52694,2.24414
3.363,1.92373,2.23051
3.364,2.44309,2.23955
3.365,2.22116,2.23877
3.366,1.50158,2.20741
3.367,2.27225,2.21017
3.368,2.07515,2.20442
3.369,1.91232,2.192
3.37,2.53776,2.20671
3.371,2.22742,2.20759
3.372,2.41727,2.21651
3.373,2.11758,2.2123
3.374,2.3011,2.21608
3.375,2.14288,2.21296
3.376,2.06981,2.20687
3.377,1.95413,2.19612
3.378,2.17578,2.19526
3.379,2.12851,2.19242
3.38,2.43177,2.2026
3.381,2.36318,2.20943
3.382,2.1807,2.20821
3.383,2.43475,2.21785
3.384,2.42816,2.22679
3.385,1.90364,2.21305
3.386,1.91767,2.20048
3.387,2.51507,2.21386
3.388,1.92477,2.20156
3.389,2.07011,2.19597
3.39,2.04399,2.18951
3.391,1.90544,2.17742
3.392,2.00293,2.17
3.393,2.04475,2.16467
3.394,2.23905,2.16783
3.395,2.00773,2.16102
3.396,2.0989,2.15838
3.397,2.10899,2.15628
3.398,2.23593,2.15967
3.399,2.01606,2.15356
3.4,1.96708,2.14562
3.401,1.87299,2.13402
3.402,1.84071,2.12155
3.403,2.13793,2.12224
3.404,1.77095,2.1073
3.405,2.23487,2.11272
3.406,1.75851,2.09766
3.407,1.7038,2.0809
3.408,2.33186,2.09158
3.409,1.6692,2.07361
3.41,2.00336,2.07062
3.411,2.27523,2.07932
3.412,2.01318,2.07651
3.413,1.85459,2.06707
3.414,2.27151,2.07577
3.415,2.1499,2.07892
3.416,2.57344,2.09996
3.417,1.98563,2.09509
3.418,2.15473,2.09763
3.419,2.03809,2.0951
3.42,2.14775,2.09734
3.421,2.13784,2.09906
3.422,1.77369,2.08522
3.423,1.76809,2.07173
3.424,1.86979,2.06314
3.425,2.01675,2.06116
3.426,1.79293,2.04975
3.427,2.18436,2.05548
3.428,1.90359,2.04902
3.429,2.15841,2.05367
3.43,2.10839,2.056
3.431,1.61846,2.03738
3.432,1.57534,2.01773
3.433,1.87448,2.01163
3.434,2.09968,2.01538
3.435,2.1245,2.02002
3.436,2.25473,2.03001
3.437,1.86169,2.02285
3.438,1.79365,2.01309
3.439,2.08821,2.01629
3.44,1.96007,2.0139
3.441,2.05155,2.0155
3.442,1.93552,2.0121
3.443,2.06485,2.01434
3.444,1.75672,2.00338
3.445,1.98914,2.00278
3.446,1.58945,1.98519
3.447,2.12983,1.99135
3.448,1.46789,1.96908
3.449,1.75756,1.96008
3.45,1.90366,1.95768
3.451,1.85733,1.95341
3.452,2.03982,1.95708
3.453,1.96775,1.95754
3.454,1.60521,1.94255
3.455,1.80517,1.9367
3.456,2.03312,1.94081
3.457,1.2707,1.9123
3.458,1.98048,1.9152
3.459,1.82144,1.91121
3.46,2.12617,1.92035
3.461,1.90558,1.91973
3.462,1.68133,1.90958
3.463,1.82553,1.90601
3.464,1.70171,1.89732
3.465,1.97559,1.90065
3.466,2.32115,1.91854
3.467,1.76242,1.91189
3.468,2.25458,1.92647
3.469,1.56234,1.91098
3.47,1.72815,1.9032
3.471,1.99057,1.90692
3.472,1.61552,1.89452
3.473,2.17403,1.90641
3.474,2.06112,1.913
3.475,1.44258,1.89298
3.476,2.09675,1.90165
3.477,1.97603,1.90482
3.478,2.04996,1.91099
3.479,2.09917,1.919
3.48,2.3463,1.93718
3.481,1.82292,1.93231
3.482,1.38376,1.90898
3.483,1.62109,1.89673
3.484,1.90239,1.89697
3.485,1.35786,1.87404
3.486,1.96289,1.87782
3.487,1.96607,1.88157
3.488,1.93735,1.88394
3.489,1.43835,1.86499
3.49,1.3797,1.84434
3.491,1.74869,1.84027
3.492,1.80065,1.83859
3.493,1.28282,1.81494
3.494,1.68296,1.80933
3.495,2.3733,1.83332
3.496,1.77385,1.83079
3.497,1.61382,1.82156
3.498,1.278,1.79843
3.499,1.17784,1.77203
3.5,1.94179,1.77925
3.501,1.44283,1.76494
3.502,1.64696,1.75992
3.503,2.06244,1.77279
3.504,1.577,1.76446
3.505,1.65213,1.75968
3.506,1.17739,1.73491
3.507,1.51752,1.72566
3.508,1.83025,1.73011
3.509,1.5373,1.72191
3.51,1.6224,1.71767
3.511,1.80064,1.7212
3.512,1.80832,1.72491
3.513,1.16779,1.70121
3.514,1.46594,1.6912
3.515,1.7672,1.69443
3.516,1.57603,1.6894
3.517,1.01643,1.66077
3.518,1.50881,1.6543
3.519,1.47436,1.64665
3.52,1.79924,1.65314
3.521,1.45049,1.64452
3.522,1.72957,1.64813
3.523,1.67415,1.64924
3.524,0.997387,1.62151
3.525,1.36822,1.61073
3.526,1.58321,1.60956
3.527,1.64335,1.611
3.528,1.53948,1.60796
3.529,1.68605,1.61128
3.53,1.72186,1.61598
3.531,1.46157,1.60942
3.532,1.40844,1.60087
3.533,2.29459,1.63038
3.534,1.61302,1.62964
3.535,1.26459,1.61411
3.536,1.41422,1.60561
3.537,1.70385,1.60979
3.538,1.50881,1.60549
3.539,1.79593,1.61359
3.54,1.56902,1.6117
3.541,1.69193,1.61511
3.542,1.54353,1.61206
3.543,1.70553,1.61604
3.544,1.90617,1.62838
3.545,1.50228,1.62302
3.546,1.47385,1.61667
3.547,1.4891,1.61125
3.548,1.75104,1.61719
3.549,1.17272,1.59828
3.55,1.68882,1.60214
3.551,1.30993,1.5897
3.552,1.2069,1.57342
3.553,1.47621,1.56928
3.554,1.52428,1.56737
3.555,1.7024,1.57311
3.556,1.55123,1.57218
3.557,1.84177,1.58365
3.558,1.41841,1.57662
3.559,1.86415,1.58885
3.56,1.63083,1.59064
3.561,1.69707,1.59517
3.562,1.5679,1.59401
3.563,1.31425,1.58211
3.564,1.75095,1.58929
3.565,1.62783,1.59093
3.566,1.74178,1.59735
3.567,1.03411,1.57338
3.568,1.03606,1.55052
3.569,1.48064,1.54755
3.57,1.62248,1.55074
3.571,1.7556,1.55945
3.572,1.7253,1.56651
3.573,1.51011,1.56411
3.574,1.52411,1.56241
3.575,1.24683,1.54898
3.576,1.19822,1.53406
3.577,1.42702,1.52951
3.578,1.67957,1.53589
3.579,1.05757,1.51554
3.58,1.76399,1.52611
3.581,1.10289,1.50811
3.582,1.56369,1.51047
3.583,1.63406,1.51573
3.584,1.68602,1.52297
3.585,1.26736,1.5121
3.586,1.42835,1.50854
3.587,1.26456,1.49816
3.588,2.24303,1.52985
3.589,1.72393,1.5381
3.59,1.756,1.54737
3.591,1.56977,1.54833
3.592,1.75126,1.55696
3.593,1.85441,1.56961
3.594,0.895363,1.54093
3.595,1.85753,1.5544
3.596,1.642,1.55812
3.597,1.89828,1.5726
3.598,1.80968,1.58268
3.599,1.55547,1.58153
3.6,1.61741,1.58305
3.601,1.77876,1.59138
3.602,1.03303,1.56762
3.603,1.51433,1.56536
3.604,1.60706,1.56713
3.605,1.58395,1.56785
3.606,1.07894,1.54705
3.607,1.57511,1.54824
3.608,1.56716,1.54905
3.609,1.70751,1.55579
3.61,1.55208,1.55563
3.611,1.25493,1.54284
3.612,1.64051,1.54699
3.613,1.28174,1.53571
3.614,1.56789,1.53708
3.615,1.69166,1.54365
3.616,1.43296,1.53894
3.617,1.68925,1.54534
3.618,1.21473,1.53127
3.619,1.28256,1.52069
3.62,1.33518,1.5128
3.621,1.94267,1.53109
3.622,0.744974,1.49764
3.623,1.01393,1.47706
3.624,1.5659,1.48084
3.625,1.06611,1.4632
3.626,1.46114,1.46311
3.627,1.60616,1.4692
3.628,1.41472,1.46688
3.629,0.981571,1.44623
3.63,1.6646,1.45552
3.631,1.26373,1.44736
3.632,1.40166,1.44542
3.633,0.766041,1.41652
3.634,1.29963,1.41154
3.635,1.30024,1.40681
3.636,1.5076,1.4111
3.637,1.65418,1.42144
3.638,1.43443,1.42199
3.639,1.57941,1.42869
3.64,1.23424,1.42042
3.641,1.56153,1.42642
3.642,1.23367,1.41822
3.643,1.4502,1.41958
3.644,1.51295,1.42355
3.645,1.20381,1.4142
3.646,1.33349,1.41077
3.647,0.990845,1.3929
3.648,1.7294,1.40722
3.649,1.04461,1.39179
3.65,1.22005,1.38449
3.651,0.933385,1.3653
3.652,1.41736,1.36751
3.653,1.22214,1.36133
3.654,1.16464,1.35296
3.655,1.54081,1.36095
3.656,1.04414,1.34747
3.657,0.950009,1.33056
3.658,1.35376,1.33155
3.659,1.56958,1.34168
3.66,0.935281,1.32439
3.661,1.5226,1.33282
3.662,1.06282,1.32133
3.663,1.5285,1.33015
3.664,1.33544,1.33037
3.665,1.41188,1.33384
3.666,1.40193,1.33674
3.667,0.918143,1.31893
3.668,0.937311,1.30269
3.669,0.954066,1.28786
3.67,1.12757,1.28104
3.671,1.164,1.27606
3.672,1.35763,1.27953
3.673,1.44484,1.28657
3.674,1.33752,1.28873
3.675,1.30706,1.28951
3.676,1.55505,1.30081
3.677,1.47535,1.30824
3.678,1.13296,1.30078
3.679,1.20813,1.29684
3.68,0.988103,1.2837
3.681,0.951961,1.26959
3.682,1.40391,1.2753
3.683,0.93087,1.26065
3.684,0.808343,1.24141
3.685,1.67343,1.25979
3.686,1.46394,1.26847
3.687,0.781108,1.24774
3.688,1.28672,1.2494
3.689,0.697167,1.2259
3.69,1.25163,1.227
3.691,1.11403,1.22219
3.692,1.04015,1.21445
3.693,1.12197,1.21051
3.694,1.13245,1.20719
3.695,0.967582,1.197
3.696,1.54066,1.21162
3.697,0.982805,1.20188
3.698,1.57663,1.21783
3.699,1.02933,1.20981
3.7,1.57987,1.22555
3.701,0.603461,1.19909
3.702,1.19073,1.19873
3.703,1.38051,1.20646
3.704,0.84459,1.19107
3.705,1.16675,1.19003
3.706,1.41523,1.19961
3.707,0.806126,1.18287
3.708,1.23538,1.18511
3.709,1.0542,1.17954
3.71,0.966905,1.17049
3.711,0.815291,1.15538
3.712,0.757748,1.13846
3.713,0.731343,1.12114
3.714,1.18231,1.12375
3.715,0.621767,1.10239
3.716,1.30451,1.11099
3.717,0.88095,1.1012
3.718,1.0769,1.10017
3.719,1.10337,1.1003
3.72,1.43812,1.11468
3.721,1.22878,1.11953
3.722,1.3661,1.13002
3.723,0.685085,1.11109
3.724,1.1736,1.11375
3.725,1.24883,1.1195
3.726,0.746604,1.10363
3.727,1.32807,1.11318
3.728,1.553,1.13189
3.729,0.973463,1.12515
3.73,0.684587,1.10641
3.731,0.796413,1.09322
3.732,0.946765,1.08699
3.733,0.767292,1.07339
3.734,1.3534,1.0853
3.735,1.20304,1.09031
3.736,1.32278,1.1002
3.737,1.35076,1.11086
3.738,1.35752,1.12135
3.739,0.749394,1.10553
3.74,1.25738,1.11199
3.741,1.27254,1.11882
3.742,0.96726,1.11237
3.743,1.03963,1.10928
3.744,1.35491,1.11973
3.745,1.25744,1.12559
3.746,0.692396,1.10716
3.747,0.825908,1.09519
3.748,0.61133,1.07461
3.749,1.10057,1.07571
3.75,0.925693,1.06933
3.751,0.865,1.06064
3.752,1.554,1.08163
3.753,1.24476,1.08857
3.754,1.06706,1.08765
3.755,0.868392,1.07832
3.756,1.01268,1.07553
3.757,1.1697,1.07954
3.758,1.04684,1.07815
3.759,0.697532,1.06195
3.76,0.826322,1.05193
3.761,1.11906,1.05478
3.762,1.35269,1.06746
3.763,0.9404,1.06205
3.764,1.18779,1.0674
3.765,0.602548,1.04763
3.766,1.00429,1.04578
3.767,1.34259,1.05841
3.768,0.746509,1.04514
3.769,1.49839,1.06442
3.77,1.00398,1.06185
3.771,1.05211,1.06144
3.772,0.569758,1.04052
3.773,1.46326,1.0585
3.774,1.35599,1.07116
3.775,0.68624,1.05478
3.776,0.876686,1.04721
3.777,1.44251,1.06402
3.778,0.794618,1.05256
3.779,0.831919,1.04318
3.78,1.08072,1.04477
3.781,1.76469,1.0754
3.782,0.708861,1.05981
3.783,0.452464,1.03397
3.784,0.431075,1.00832
3.785,1.23587,1.018
3.786,1.42529,1.03533
3.787,0.99023,1.03341
3.788,0.998135,1.03191
3.789,1.45385,1.04986
3.79,0.832497,1.04061
3.791,1.20121,1.04744
3.792,1.34928,1.06029
3.793,1.13516,1.06347
3.794,0.931768,1.05787
3.795,1.27648,1.06717
3.796,1.21821,1.07359
3.797,1.09668,1.07458
3.798,1.27283,1.08301
3.799,0.925823,1.07632
3.8,0.845232,1.06649
3.801,1.32182,1.07735
3.802,0.830106,1.06684
3.803,1.09425,1.068
3.804,1.35854,1.08036
3.805,0.958089,1.07516
3.806,0.908904,1.06809
3.807,0.865079,1.05945
3.808,1.12553,1.06226
3.809,0.821038,1.052
3.81,0.885061,1.0449
3.811,1.25762,1.05395
3.812,0.929741,1.04866
3.813,1.10967,1.05126
3.814,1.29924,1.06181
3.815,1.30235,1.07204
3.816,1.08901,1.07276
3.817,1.03781,1.07128
3.818,1.51508,1.09016
3.819,0.988236,1.08582
3.82,0.808981,1.07404
3.821,0.773396,1.06125
3.822,1.16431,1.06564
3.823,1.02562,1.06394
3.824,1.2087,1.07009
3.825,1.39658,1.08398
3.826,1.16143,1.08728
3.827,0.862796,1.07773
3.828,1.31768,1.08794
3.829,1.24316,1.09454
3.83,0.730224,1.07904
3.831,1.38636,1.09212
3.832,1.29083,1.10057
3.833,0.898888,1.09199
3.834,1.05673,1.09049
3.835,1.37027,1.10239
3.836,0.965732,1.09658
3.837,0.872818,1.08706
3.838,1.50998,1.10505
3.839,0.936222,1.09787
3.84,0.721598,1.08186
3.841,0.693159,1.06532
3.842,0.766183,1.0526
3.843,0.968238,1.04901
3.844,1.07084,1.04994
3.845,0.681333,1.03426
3.846,1.05814,1.03527
3.847,1.22401,1.0433
3.848,1.0408,1.04319
3.849,0.962509,1.03976
3.85,0.752886,1.02756
3.851,1.29085,1.03876
3.852,1.03628,1.03865
3.853,1.13862,1.04291
3.854,1.18253,1.04885
3.855,1.33529,1.06103
3.856,0.646464,1.04339
3.857,0.658269,1.02701
3.858,1.1623,1.03277
3.859,0.927558,1.02829
3.86,1.09888,1.03129
3.861,1.34564,1.04467
3.862,0.609873,1.02617
3.863,0.805942,1.0168
3.864,0.887623,1.0113
3.865,1.16063,1.01766
3.866,1.2537,1.0277
3.867,1.43034,1.04483
3.868,0.892154,1.03833
3.869,0.950171,1.03458
3.87,1.07931,1.03649
3.871,0.736175,1.02371
3.872,1.12309,1.02794
3.873,0.842642,1.02005
3.874,1.24621,1.02968
3.875,0.678344,1.01473
3.876,1.15246,1.02059
3.877,0.921864,1.01639
3.878,0.770394,1.00592
3.879,1.11238,1.01045
3.88,1.17719,1.01755
3.881,0.707166,1.00434
3.882,0.870048,0.998628
3.883,0.870572,0.99318
3.884,1.00731,0.993781
3.885,0.921084,0.990688
3.886,1.22299,1.00057
3.887,0.8839,0.995608
3.888,1.46054,1.01539
3.889,1.16544,1.02177
3.89,1.18871,1.02887
3.891,0.709762,1.0153
3.892,0.97642,1.01364
3.893,1.26979,1.02454
3.894,0.992892,1.02319
3.895,0.706826,1.00973
3.896,1.06393,1.01204
3.897,0.772831,1.00186
3.898,1.44264,1.02062
3.899,0.899702,1.01547
3.9,0.641532,0.999563
3.901,0.960617,0.997906
3.902,1.06713,1.00085
3.903,0.881374,0.995768
3.904,0.864002,0.990162
3.905,0.726442,0.978943
3.906,0.870619,0.974334
3.907,0.919851,0.972016
3.908,1.4897,0.99404
3.909,0.505437,0.973254
3.91,0.893095,0.969843
3.911,0.779271,0.961736
3.912,0.851984,0.957067
3.913,0.968918,0.957571
3.914,0.920926,0.956012
3.915,1.18609,0.9658
3.916,0.866752,0.961586
3.917,0.50029,0.941961
3.918,0.750431,0.933813
3.919,1.27444,0.948304
3.92,0.329419,0.921975
3.921,0.934105,0.922491
3.922,1.10302,0.930171
3.923,0.393674,0.907347
3.924,1.28299,0.923328
3.925,1.10682,0.931134
3.926,1.1192,0.939135
3.927,1.00016,0.941731
3.928,1.0469,0.946205
3.929,1.04103,0.950239
3.93,1.2204,0.961733
3.931,1.47413,0.983532
3.932,0.957086,0.982407
3.933,0.842792,0.976467
3.934,1.33844,0.991867
3.935,1.04437,0.9941
3.936,0.562596,0.975743
3.937,1.06378,0.979488
3.938,0.810417,0.972295
3.939,0.759917,0.96326
3.94,1.32769,0.978764
3.941,1.13906,0.985584
3.942,1.01306,0.986753
3.943,1.24567,0.997768
3.944,1.00084,0.997899
3.945,0.993354,0.997705
3.946,0.639159,0.982452
3.947,0.964133,0.981672
3.948,0.53263,0.962569
3.949,0.702853,0.951519
3.95,0.928259,0.95053
3.951,0.879183,0.947495
3.952,0.61863,0.933504
3.953,1.69571,0.96593
3.954,0.948158,0.965174
3.955,0.792873,0.957844
3.956,0.987138,0.95909
3.957,0.832496,0.953704
3.958,1.03515,0.957169
3.959,1.51993,0.981111
3.96,1.0274,0.98308
3.961,0.987718,0.983277
3.962,1.02446,0.985029
3.963,1.08691,0.989364
3.964,1.08438,0.993406
3.965,0.791248,0.984805
3.966,1.24041,0.99568
3.967,0.862337,0.990007
3.968,1.31418,1.0038
3.969,1.14492,1.0098
3.97,1.12944,1.01489
3.971,1.46197,1.03391
3.972,1.09136,1.03636
3.973,1.14912,1.04115
3.974,1.29959,1.05215
3.975,0.687956,1.03665
3.976,1.25499,1.04594
3.977,1.16929,1.05119
3.978,1.31556,1.06244
3.979,1.02339,1.06078
3.98,1.25926,1.06922
3.981,1.15556,1.07289
3.982,0.99424,1.06955
3.983,0.783791,1.05739
3.984,0.954518,1.05301
3.985,1.01328,1.05132
3.986,1.16267,1.05606
3.987,1.2441,1.06406
3.988,1.23763,1.07144
3.989,0.933465,1.06557
3.99,1.0717,1.06583
3.991,0.86939,1.05748
3.992,0.380992,1.0287
3.993,0.676437,1.01371
3.994,0.773312,1.00348
3.995,0.874714,0.998005
3.996,0.81922,0.990399
3.997,0.87394,0.985445
3.998,0.502181,0.964885
3.999,1.09492,0.970417
